# Raw ESP32 log. Lines start with IMU, or GPS,
# Recommended: keep the robot stationary while logging.
IMU,1151581,-0.016759,-0.029329,9.750386,-0.000933,-0.001332,0.000533
IMU,1151591,0.000000,0.001197,9.894038,0.000000,-0.002531,-0.004530
IMU,1151601,-0.023942,-0.014964,9.795877,-0.003730,-0.002531,-0.002531
IMU,1151611,-0.031125,0.001197,9.733627,0.007061,0.000933,-0.001998
IMU,1151621,-0.028730,-0.031723,9.764751,-0.000533,0.004397,-0.000799
IMU,1151631,-0.023942,0.003591,9.817424,-0.000266,-0.002665,0.001732
IMU,1151641,-0.014365,-0.026935,9.850943,0.000933,-0.001066,-0.003597
IMU,1151651,-0.023942,0.001197,9.803059,-0.003198,-0.002931,0.000000
IMU,1151661,-0.007183,0.020351,9.738416,-0.005729,-0.002931,-0.001865
IMU,1151671,-0.007183,-0.014964,9.786300,-0.000933,0.002398,-0.002665
IMU,1151681,-0.019154,-0.010175,9.762358,0.004930,0.003997,-0.002398
IMU,1151691,-0.011971,0.003591,9.843760,-0.003597,-0.000666,0.006795
IMU,1151701,-0.004788,-0.012570,9.815030,0.000666,-0.001998,-0.002132
IMU,1151711,-0.040701,0.017957,9.798270,0.003064,0.000133,0.000933
IMU,1151721,-0.028730,-0.026935,9.776723,-0.002531,0.001998,0.002931
IMU,1151731,-0.050278,-0.000599,9.922769,0.002798,-0.000933,-0.004130
IMU,1151741,-0.062249,-0.010175,9.886856,0.003730,-0.006395,0.002398
IMU,1151751,0.004190,-0.002993,9.843760,-0.000133,-0.000133,0.000799
IMU,1151761,-0.062249,-0.017358,9.781511,0.000533,0.000933,-0.000266
IMU,1151771,-0.007183,-0.005387,9.843760,0.000933,0.002665,-0.003864
IMU,1151781,-0.040701,-0.031723,9.800665,-0.000933,-0.000799,0.000933
IMU,1151791,0.028132,-0.010175,9.865308,0.000933,0.000000,0.003198
IMU,1151801,-0.043096,0.005986,9.862914,0.000133,-0.003331,-0.002665
IMU,1151811,-0.011971,-0.019752,9.831789,0.000400,0.001998,-0.002132
IMU,1151821,-0.059855,-0.014964,9.884461,0.002931,0.002132,0.001199
IMU,1151831,-0.019154,-0.010175,9.879673,0.000799,-0.001332,-0.000799
IMU,1151841,-0.059855,-0.034117,9.910798,-0.001332,-0.003597,-0.001466
IMU,1151851,-0.002394,-0.050877,9.838972,-0.002931,0.000000,-0.000933
IMU,1151861,-0.014365,-0.034117,9.824607,-0.002132,-0.002931,0.002665
IMU,1151871,-0.026336,0.001197,9.807847,0.001466,0.000266,0.000000
IMU,1151881,-0.040701,-0.000599,9.836577,0.002398,-0.005196,-0.001732
IMU,1151891,-0.040701,-0.029329,9.867702,0.001732,0.001865,-0.000400
IMU,1151901,-0.047884,-0.007781,9.781511,0.002132,-0.002398,0.000000
IMU,1151911,-0.045490,-0.014964,9.834184,-0.001066,-0.004663,-0.001865
IMU,1151921,-0.009577,-0.017358,9.798270,0.001199,0.003331,0.001865
IMU,1151931,-0.026336,-0.026935,9.810242,-0.001466,0.002931,-0.001466
IMU,1151941,-0.014365,-0.029329,9.862914,-0.000799,0.000266,0.000000
IMU,1151951,-0.026336,0.025139,9.800665,0.001466,0.000666,-0.001199
IMU,1151961,-0.014365,-0.048483,9.769540,-0.001599,0.000000,-0.001732
IMU,1151971,-0.021548,-0.014964,9.750386,0.000799,0.002531,0.001466
IMU,1151981,-0.009577,-0.010175,9.848549,0.002531,-0.001066,-0.004530
IMU,1151991,-0.057461,-0.058059,9.874885,0.002931,-0.004530,-0.001199
IMU,1152001,0.006584,0.001197,9.865308,0.009593,0.000666,-0.004397
GPS,1152001,43.645270,-79.437034,111.40,0.26,3.52,5,1
